0, 0, Header, 0, 1, 480
1, 0, Start_track
1, 0, Title_t, "Espana Op. 165"
1, 0, Title_t, "Tango"
1, 0, Copyright_t, "Copyright © 2001 by Bernd Krueger"
1, 0, Text_t, "Isaac Albeniz"
1, 0, Text_t, "Andantino"
1, 0, Text_t, "Fertiggestellt 28.01.2001\012"
1, 0, Text_t, "Normierung: 23.12.2002\012"
1, 0, Text_t, "Update am 29.8.2010\012"
1, 0, Text_t, "Dauer: 2:08 Minuten\012"
1, 0, SMPTE_offset, 96, 0, 3, 0, 0
1, 0, Time_signature, 2, 2, 24, 8
1, 0, Key_signature, 2, "major"
1, 0, Tempo, 958466
1, 0, Program_c, 0, 0
1, 0, Control_c, 0, 7, 100
1, 0, Control_c, 0, 10, 64
1, 0, Text_t, "bdca426d104a26ac9dcb070447587523"
1, 0, Control_c, 0, 91, 127
1, 0, Program_c, 0, 0
1, 0, Control_c, 0, 7, 100
1, 0, Control_c, 0, 10, 64
1, 0, Control_c, 0, 64, 127
1, 0, Note_on_c, 0, 38, 53
1, 0, Note_on_c, 0, 50, 53
1, 360, Tempo, 932836
1, 360, Note_on_c, 0, 57, 49
1, 480, Note_on_c, 0, 57, 0
1, 480, Note_on_c, 0, 69, 55
1, 480, Note_on_c, 0, 66, 49
1, 480, Note_on_c, 0, 62, 49
1, 720, Tempo, 1069138
1, 720, Note_on_c, 0, 50, 0
1, 720, Note_on_c, 0, 38, 0
1, 720, Note_on_c, 0, 33, 51
1, 720, Note_on_c, 0, 45, 51
1, 960, Tempo, 958466
1, 960, Note_on_c, 0, 45, 0
1, 960, Note_on_c, 0, 66, 0
1, 960, Note_on_c, 0, 62, 0
1, 960, Note_on_c, 0, 69, 0
1, 960, Note_on_c, 0, 33, 0
1, 960, Note_on_c, 0, 38, 54
1, 960, Note_on_c, 0, 50, 54
1, 971, Control_c, 0, 64, 0
1, 1080, Control_c, 0, 64, 127
1, 1320, Tempo, 932836
1, 1320, Note_on_c, 0, 57, 46
1, 1440, Note_on_c, 0, 57, 0
1, 1440, Note_on_c, 0, 62, 48
1, 1440, Note_on_c, 0, 66, 48
1, 1440, Note_on_c, 0, 69, 54
1, 1680, Tempo, 1014542
