0, 0, Header, 1, 5, 480
1, 0, Start_track
1, 0, Title_t, "Untitled"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 600000
1, 0, Sequencer_specific, 13, 5, 15, 28, 50, 48, 48, 56, 46, 48, 49, 46, 48, 49
1, 0, Sequencer_specific, 10, 5, 15, 18, 0, 0, 127, 127, 0, 127, 1
1, 0, Marker_t, "Beethoven"
1, 960, Tempo, 413793
1, 960, Marker_t, "Piano Sonata No.11"
1, 1920, Marker_t, "hisamori@bekkoame.or.jp"
1, 2880, Marker_t, "Mail in English only"
1, 3240, Tempo, 419580
1, 3360, Tempo, 413793
1, 3840, Marker_t, "Nov. '97 "
1, 4800, Marker_t, "Thanks!"
1, 5160, Tempo, 419580
1, 5280, Tempo, 413793
1, 7440, Tempo, 419580
1, 7560, Tempo, 428571
1, 7680, Tempo, 413793
1, 11400, Tempo, 419580
1, 11520, Tempo, 413793
1, 15240, Tempo, 419580
1, 15495, Tempo, 413793
1, 21000, Tempo, 419580
1, 22080, Tempo, 500000
1, 22545, Tempo, 413793
1, 24840, Tempo, 419580
1, 25065, Tempo, 413793
1, 25800, Tempo, 419580
1, 28680, Tempo, 425532
1, 30555, Tempo, 428571
1, 30720, Tempo, 413793
1, 34440, Tempo, 419580
1, 34560, Tempo, 413793
1, 38280, Tempo, 419580
1, 38400, Tempo, 413793
1, 39240, Tempo, 419580
1, 40200, Tempo, 428571
1, 40410, Tempo, 419580
1, 42000, Tempo, 425532
1, 42120, Tempo, 434783
1, 42240, Tempo, 413793
1, 45915, Tempo, 419580
1, 46185, Tempo, 413793
1, 49770, Tempo, 419580
1, 49920, Tempo, 413793
1, 53640, Tempo, 419580
1, 53760, Tempo, 428571
1, 55560, Tempo, 419580
1, 55680, Tempo, 428571
1, 57435, Tempo, 419580
1, 57600, Tempo, 434783
1, 58320, Tempo, 500000
1, 58545, Tempo, 419580
1, 60255, Tempo, 428571
1, 60480, Tempo, 419580
1, 62160, Tempo, 428571
1, 62400, Tempo, 419580
1, 64095, Tempo, 425532
1, 64320, Tempo, 419580
1, 66000, Tempo, 428571
1, 66240, Tempo, 419580
1, 67080, Tempo, 425532
1, 67200, Tempo, 419580
1, 70785, Tempo, 425532
1, 71775, Tempo, 428571
1, 73680, Tempo, 454545
1, 73920, Tempo, 413793
1, 75720, Tempo, 419580
1, 75840, Tempo, 413793
1, 77640, Tempo, 419580
1, 77760, Tempo, 413793
1, 79560, Tempo, 419580
1, 79680, Tempo, 413793
1, 81480, Tempo, 425532
1, 81600, Tempo, 413793
1, 82440, Tempo, 419580
1, 82560, Tempo, 413793
1, 84360, Tempo, 419580
1, 84480, Tempo, 413793
1, 86280, Tempo, 419580
1, 86400, Tempo, 413793
1, 88200, Tempo, 419580
1, 88320, Tempo, 413793
1, 90000, Tempo, 419580
1, 90120, Tempo, 428571
1, 90240, Tempo, 413793
1, 92040, Tempo, 419580
1, 92160, Tempo, 413793
1, 93960, Tempo, 419580
1, 94080, Tempo, 413793
1, 95880, Tempo, 419580
1, 96000, Tempo, 413793
1, 96840, Tempo, 419580
1, 96960, Tempo, 413793
1, 97800, Tempo, 419580
1, 97920, Tempo, 413793
1, 98760, Tempo, 419580
1, 98880, Tempo, 413793
1, 99720, Tempo, 419580
1, 99840, Tempo, 413793
1, 104520, Tempo, 419580
1, 104640, Tempo, 413793
1, 106440, Tempo, 419580
1, 106560, Tempo, 413793
1, 107280, Tempo, 419580
1, 107400, Tempo, 428571
1, 107520, Tempo, 413793
1, 112215, Tempo, 419580
1, 116040, Tempo, 425532
1, 117960, Tempo, 428571
1, 118680, Tempo, 434783
1, 118800, Tempo, 495868
1, 119040, Tempo, 413793
1, 119880, Tempo, 419580
1, 120000, Tempo, 413793
1, 120840, Tempo, 419580
1, 120960, Tempo, 413793
1, 122760, Tempo, 419580
1, 122880, Tempo, 413793
1, 123720, Tempo, 419580
1, 123840, Tempo, 413793
1, 124680, Tempo, 419580
1, 124800, Tempo, 413793
1, 126600, Tempo, 419580
1, 127170, Tempo, 413793
1, 127680, Tempo, 419580
1, 128640, Tempo, 428571
1, 130320, Tempo, 500000
1, 131055, Tempo, 550459
1, 132000, Tempo, 413793
1, 135720, Tempo, 419580
1, 136200, Tempo, 434783
1, 136320, Tempo, 413793
1, 137160, Tempo, 419580
1, 137280, Tempo, 413793
1, 138120, Tempo, 419580
1, 138240, Tempo, 413793
1, 140040, Tempo, 419580
1, 140160, Tempo, 413793
1, 141960, Tempo, 419580
1, 142080, Tempo, 413793
1, 143880, Tempo, 419580
1, 144000, Tempo, 413793
1, 148680, Tempo, 419580
1, 148800, Tempo, 413793
1, 152520, Tempo, 419580
1, 154440, Tempo, 425532
1, 154995, Tempo, 428571
