0, 0, Header, 1, 5, 480
1, 0, Start_track
1, 0, Title_t, "Untitled"
1, 0, Time_signature, 2, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 600000
1, 0, Marker_t, "Beethoven"
1, 720, Tempo, 526316
1, 960, Tempo, 517241
1, 960, Marker_t, "Piano Variations"
1, 1762, Tempo, 526316
1, 1920, Tempo, 517241
1, 1920, Marker_t, "Rule, Britannia"
1, 2707, Tempo, 535714
1, 2880, Tempo, 526316
1, 2880, Marker_t, "Bunji Hisamori"
1, 3840, Marker_t, "July 1998"
1, 3855, Tempo, 535714
1, 4440, Tempo, 540541
1, 4560, Tempo, 517241
1, 4770, Tempo, 526316
1, 4800, Tempo, 517241
1, 5700, Tempo, 540541
1, 6000, Tempo, 526316
1, 6660, Tempo, 540541
1, 6720, Tempo, 526316
1, 7550, Tempo, 560748
1, 7810, Tempo, 517241
1, 8580, Tempo, 540541
1, 8880, Tempo, 526316
1, 9487, Tempo, 535714
1, 9600, Tempo, 517241
1, 10500, Tempo, 526316
1, 10560, Tempo, 526316
1, 11040, Tempo, 535714
1, 11392, Tempo, 550459
1, 11570, Tempo, 517241
1, 12370, Tempo, 535714
1, 12480, Tempo, 526316
1, 13330, Tempo, 535714
1, 13510, Tempo, 517241
1, 13740, Tempo, 526316
1, 13920, Tempo, 560748
1, 14160, Tempo, 571429
1, 14400, Tempo, 526316
1, 15172, Tempo, 540541
1, 15360, Tempo, 517241
1, 15960, Tempo, 550459
1, 16100, Tempo, 535714
1, 16320, Tempo, 526316
1, 17030, Tempo, 560748
1, 17280, Tempo, 526316
1, 17760, Tempo, 535714
1, 17960, Tempo, 535714
1, 18240, Tempo, 526316
1, 19140, Tempo, 526316
1, 19200, Tempo, 517241
1, 19972, Tempo, 526316
1, 20520, Tempo, 540541
1, 20640, Tempo, 550459
1, 20680, Tempo, 540541
1, 20940, Tempo, 550459
1, 21080, Tempo, 560748
1, 21600, Tempo, 571429
1, 22080, Tempo, 535714
1, 22980, Tempo, 540541
1, 23040, Tempo, 535714
1, 23940, Tempo, 540541
1, 24000, Tempo, 535714
1, 24830, Tempo, 540541
1, 24960, Tempo, 535714
1, 25815, Tempo, 540541
1, 25920, Tempo, 535714
1, 26820, Tempo, 540541
1, 26880, Tempo, 526316
1, 27540, Tempo, 535714
1, 27710, Tempo, 540541
1, 28267, Tempo, 571429
1, 28320, Tempo, 582524
1, 28360, Tempo, 571429
1, 28380, Tempo, 560748
1, 28680, Tempo, 571429
1, 28740, Tempo, 582524
1, 28800, Tempo, 600000
1, 28920, Tempo, 722892
1, 29030, Tempo, 869565
1, 29760, Time_signature, 6, 3, 12, 8
1, 29760, Tempo, 413793
1, 29760, Marker_t, "1"
1, 30967, Tempo, 419580
1, 31270, Tempo, 413793
1, 32530, Tempo, 419580
1, 32640, Tempo, 413793
1, 34020, Tempo, 419580
1, 34150, Tempo, 413793
1, 35400, Tempo, 419580
1, 35520, Tempo, 413793
1, 36840, Tempo, 419580
1, 36900, Tempo, 425532
1, 36960, Tempo, 413793
1, 38340, Tempo, 419580
1, 38400, Tempo, 413793
1, 39780, Tempo, 419580
1, 39840, Tempo, 413793
1, 41220, Tempo, 419580
1, 41280, Tempo, 413793
1, 42660, Tempo, 419580
1, 42720, Tempo, 413793
1, 44100, Tempo, 419580
1, 44160, Tempo, 413793
1, 45540, Tempo, 419580
1, 45600, Tempo, 413793
1, 46920, Tempo, 419580
1, 46980, Tempo, 425532
1, 47250, Tempo, 413793
1, 49160, Tempo, 419580
1, 49860, Tempo, 425532
1, 50220, Tempo, 413793
1, 51250, Tempo, 419580
1, 51360, Tempo, 413793
1, 52700, Tempo, 419580
1, 53055, Tempo, 413793
1, 54180, Tempo, 419580
1, 54240, Tempo, 413793
1, 55570, Tempo, 419580
1, 55800, Tempo, 413793
1, 57060, Tempo, 419580
1, 57330, Tempo, 413793
1, 58440, Tempo, 419580
1, 58500, Tempo, 425532
1, 58700, Tempo, 413793
1, 60660, Tempo, 419580
1, 61320, Tempo, 425532
1, 61740, Tempo, 413793
1, 62770, Tempo, 419580
1, 62950, Tempo, 413793
1, 64200, Tempo, 419580
1, 64440, Tempo, 413793
1, 65700, Tempo, 419580
1, 65830, Tempo, 413793
1, 67080, Tempo, 419580
1, 67335, Tempo, 413793
1, 68580, Tempo, 419580
1, 68710, Tempo, 413793
1, 70020, Tempo, 419580
1, 70190, Tempo, 413793
1, 72200, Tempo, 419580
1, 72820, Tempo, 425532
1, 73380, Tempo, 434783
1, 73560, Tempo, 447761
1, 74160, Tempo, 895522
1, 74400, Time_signature, 2, 2, 24, 8
1, 74400, Tempo, 517241
1, 74400, Marker_t, "2"
1, 75300, Tempo, 526316
1, 75360, Tempo, 517241
1, 78660, Tempo, 526316
1, 78720, Tempo, 517241
1, 82500, Tempo, 526316
1, 82560, Tempo, 517241
1, 86340, Tempo, 526316
1, 86400, Tempo, 517241
1, 88200, Tempo, 526316
1, 88320, Tempo, 517241
1, 92100, Tempo, 526316
1, 92160, Tempo, 517241
1, 94260, Tempo, 526316
1, 94320, Tempo, 517241
1, 95940, Tempo, 526316
1, 96000, Tempo, 517241
1, 99780, Tempo, 526316
1, 99840, Tempo, 517241
1, 101940, Tempo, 526316
1, 102000, Tempo, 517241
1, 103140, Tempo, 526316
1, 103320, Tempo, 535714
1, 103440, Tempo, 612245
1, 104160, Tempo, 750000
1, 104160, Marker_t, "3"
1, 104880, Tempo, 638298
1, 105060, Tempo, 652174
1, 105120, Tempo, 638298
1, 106020, Tempo, 652174
1, 106080, Tempo, 638298
1, 106980, Tempo, 652174
1, 107040, Tempo, 638298
1, 107940, Tempo, 652174
1, 108000, Tempo, 638298
1, 108900, Tempo, 652174
1, 108960, Tempo, 638298
1, 109860, Tempo, 652174
1, 109970, Tempo, 638298
1, 110760, Tempo, 652174
1, 110820, Tempo, 674157
1, 110880, Tempo, 638298
1, 111780, Tempo, 652174
1, 111840, Tempo, 638298
