0, 0, Header, 1, 2, 480
1, 0, Start_track
1, 0, Title_t, "Sonata Op 21"
1, 0, Title_t, "1st mov"
1, 0, Text_t, "Cecile Chaminade \012"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 500000
1, 3840, Tempo, 446894
1, 3840, Marker_t, ""
1, 4320, Tempo, 434028
1, 4800, Tempo, 421852
1, 5280, Tempo, 410369
1, 5640, Tempo, 535236
1, 5760, Tempo, 399494
1, 7560, Tempo, 591075
1, 7680, Tempo, 446894
1, 8160, Tempo, 434028
1, 8640, Tempo, 421852
1, 9120, Tempo, 410369
1, 9480, Tempo, 535236
1, 9600, Tempo, 399494
1, 11280, Tempo, 527565
1, 11520, Tempo, 446894
1, 12000, Tempo, 434028
1, 12480, Tempo, 421852
1, 12960, Tempo, 410369
1, 13320, Tempo, 535236
1, 13440, Tempo, 399016
1, 13560, Tempo, 394737
1, 13680, Tempo, 397430
1, 13800, Tempo, 400160
1, 13920, Tempo, 402955
1, 14040, Tempo, 405762
1, 14160, Tempo, 408608
1, 14280, Tempo, 411494
1, 14400, Tempo, 414422
1, 14520, Tempo, 417391
1, 14640, Tempo, 420433
1, 14760, Tempo, 423490
1, 14880, Tempo, 426591
1, 15000, Tempo, 429738
1, 15120, Tempo, 432932
1, 15240, Tempo, 436173
1, 17280, Tempo, 461503
1, 19196, Tempo, 446894
1, 19676, Tempo, 434028
1, 20156, Tempo, 421852
1, 20636, Tempo, 410369
1, 20996, Tempo, 535236
1, 21116, Tempo, 399494
1, 23040, Tempo, 446894
1, 23520, Tempo, 434028
1, 24000, Tempo, 421852
1, 24480, Tempo, 410369
1, 24840, Tempo, 535236
1, 24960, Tempo, 399494
1, 25920, Tempo, 388500
1, 27840, Tempo, 378525
1, 28800, Tempo, 481193
1, 29280, Tempo, 376577
1, 31440, Tempo, 436618
1, 31920, Tempo, 376577
1, 32640, Tempo, 439142
1, 33120, Tempo, 376577
1, 33600, Tempo, 439142
1, 34080, Tempo, 376577
1, 34560, Tempo, 439142
1, 35040, Tempo, 376577
1, 35515, Tempo, 439142
1, 35995, Tempo, 376577
1, 36475, Tempo, 436618
1, 36955, Tempo, 376577
1, 39360, Tempo, 426743
1, 39840, Tempo, 376577
1, 40320, Tempo, 426743
1, 40800, Tempo, 376577
1, 42180, Tempo, 375681
1, 42240, Tempo, 378358
1, 42240, Marker_t, ""
1, 42300, Tempo, 381049
1, 42360, Tempo, 383803
1, 42420, Tempo, 386573
1, 42480, Tempo, 389408
1, 42540, Tempo, 392259
1, 42600, Tempo, 395179
1, 42660, Tempo, 398116
1, 42720, Tempo, 401123
1, 42780, Tempo, 404176
1, 42840, Tempo, 407249
1, 42900, Tempo, 408247
1, 42960, Tempo, 409948
1, 43020, Tempo, 411636
1, 43080, Tempo, 413365
1, 43140, Tempo, 415110
1, 43200, Tempo, 416869
1, 43260, Tempo, 418644
1, 43320, Tempo, 420433
1, 43380, Tempo, 422238
1, 43440, Tempo, 424028
1, 43500, Tempo, 425864
1, 43560, Tempo, 427716
