0, 0, Header, 1, 3, 384
1, 0, Start_track
1, 0, Title_t, "Pas des Amphores"
1, 0, Title_t, "Op-37 No-02"
1, 0, Text_t, "Cecile Chaminade"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 399813
1, 384, Tempo, 535714
1, 768, Tempo, 399813
1, 1536, Time_signature, 3, 2, 24, 8
1, 1536, Tempo, 531821
1, 1920, Tempo, 399813
1, 2688, Tempo, 535714
1, 3072, Tempo, 399813
1, 3840, Tempo, 527983
1, 4224, Tempo, 399813
1, 4992, Time_signature, 4, 2, 24, 8
1, 5371, Tempo, 486145
1, 5755, Tempo, 399813
1, 6523, Tempo, 555916
1, 6528, Time_signature, 3, 2, 24, 8
1, 6907, Tempo, 399813
1, 7675, Tempo, 547645
1, 8059, Tempo, 399813
1, 8832, Tempo, 539617
1, 9216, Tempo, 399813
1, 9984, Tempo, 453206
1, 10368, Tempo, 453206
1, 10752, Tempo, 509727
1, 11040, Tempo, 740741
1, 11136, Tempo, 486145
1, 11520, Tempo, 399813
1, 12288, Tempo, 527983
1, 12672, Tempo, 399813
1, 13434, Tempo, 543626
1, 13818, Tempo, 399813
1, 14592, Tempo, 447661
1, 14971, Tempo, 453206
1, 15355, Tempo, 509727
1, 15643, Tempo, 740741
1, 15739, Tempo, 399095
1, 15744, Tempo, 486145
1, 16128, Tempo, 399813
1, 18048, Tempo, 543626
1, 18432, Tempo, 399813
1, 20352, Tempo, 384492
1, 20736, Tempo, 374696
1, 21120, Tempo, 365408
1, 21504, Tempo, 356527
1, 22656, Tempo, 340040
1, 23808, Tempo, 323607
1, 24672, Tempo, 374696
1, 24960, Tempo, 547645
1, 25344, Tempo, 399813
1, 26112, Tempo, 547645
1, 26496, Tempo, 399813
1, 27264, Tempo, 486145
1, 27648, Tempo, 399813
1, 28416, Tempo, 453206
1, 28800, Tempo, 453206
1, 29184, Tempo, 509727
1, 29472, Tempo, 740741
1, 29568, Tempo, 486145
1, 29946, Tempo, 399813
1, 30720, Tempo, 586969
1, 31104, Tempo, 399813
1, 31872, Tempo, 486145
1, 32256, Tempo, 399813
1, 33024, Tempo, 453206
1, 33408, Tempo, 453206
1, 33792, Tempo, 509727
1, 34080, Tempo, 740741
1, 34176, Tempo, 527983
1, 34560, Tempo, 399813
1, 36480, Tempo, 486145
1, 36864, Tempo, 399813
1, 37632, Tempo, 520562
1, 38016, Tempo, 399813
1, 39072, Tempo, 386523
1, 39456, Tempo, 376601
1, 39936, Tempo, 365408
1, 40320, Tempo, 354841
1, 40704, Tempo, 343230
1, 41088, Time_signature, 4, 2, 24, 8
1, 41088, Tempo, 333853
1, 42621, Tempo, 486145
1, 42624, Time_signature, 3, 2, 24, 8
1, 43005, Tempo, 367220
1, 43773, Tempo, 486145
1, 44157, Tempo, 367220
1, 44925, Tempo, 486145
1, 45309, Tempo, 365408
1, 46069, Tempo, 486145
1, 46453, Tempo, 367220
1, 47221, Tempo, 486145
1, 47605, Tempo, 378549
1, 48373, Tempo, 407941
1, 48757, Tempo, 374696
1, 49536, Tempo, 405707
1, 49920, Tempo, 376601
1, 50688, Tempo, 422000
1, 51072, Tempo, 386523
1, 51840, Time_signature, 4, 2, 24, 8
1, 51840, Tempo, 606367
1, 52224, Tempo, 372810
1, 53375, Tempo, 486145
1, 53376, Time_signature, 3, 2, 24, 8
1, 53759, Tempo, 374696
1, 54527, Tempo, 486145
1, 54911, Tempo, 374696
1, 55679, Tempo, 486145
1, 56063, Tempo, 399813
1, 56828, Tempo, 486145
1, 57212, Tempo, 386523
1, 57980, Tempo, 403470
1, 58364, Tempo, 386523
1, 59132, Tempo, 403470
1, 59516, Tempo, 384492
1, 60285, Tempo, 486145
1, 60669, Tempo, 399813
1, 61437, Tempo, 539617
1, 61821, Tempo, 370920
1, 62589, Tempo, 486145
1, 62973, Tempo, 367220
1, 63741, Tempo, 486145
1, 64125, Tempo, 367220
1, 64893, Tempo, 486145
1, 65277, Tempo, 384492
1, 66045, Tempo, 407941
1, 66429, Tempo, 386523
1, 67203, Tempo, 536721
1, 67587, Tempo, 399813
1, 68355, Tempo, 486145
1, 68739, Tempo, 399813
1, 69507, Tempo, 486145
1, 69891, Tempo, 399813
1, 70647, Tempo, 486145
1, 70656, Tempo, 453206
1, 71040, Tempo, 453206
1, 71424, Tempo, 509727
1, 71712, Tempo, 740741
1, 71808, Tempo, 486145
1, 72183, Tempo, 399813
1, 72951, Tempo, 486145
1, 73335, Tempo, 399813
1, 74109, Tempo, 486145
1, 74493, Tempo, 399813
1, 75261, Tempo, 486145
1, 75264, Tempo, 453206
1, 75648, Tempo, 453206
1, 76032, Tempo, 509727
1, 76320, Tempo, 740741
1, 76416, Tempo, 486145
1, 76797, Tempo, 399813
1, 77565, Tempo, 486145
1, 77949, Tempo, 399813
1, 78717, Tempo, 486145
1, 79101, Tempo, 399813
1, 79869, Tempo, 632444
1, 80253, Tempo, 399813
1, 81015, Tempo, 486145
1, 81399, Tempo, 399813
1, 82167, Tempo, 376601
1, 82551, Tempo, 360036
1, 83319, Tempo, 346480
1, 83328, Time_signature, 4, 2, 24, 8
1, 83703, Tempo, 332392
1, 84864, Time_signature, 3, 2, 24, 8
1, 84867, Tempo, 486145
1, 85251, Tempo, 376601
1, 86019, Tempo, 486145
1, 86403, Tempo, 369072
1, 87171, Tempo, 486145
1, 87555, Tempo, 367220
1, 88314, Tempo, 486145
1, 88698, Tempo, 367220
1, 89466, Tempo, 679117
1, 89850, Tempo, 369072
1, 90618, Tempo, 363592
1, 91002, Tempo, 374696
1, 91776, Tempo, 390650
1, 92160, Tempo, 412541
1, 92928, Tempo, 447661
1, 93312, Tempo, 399813
1, 94080, Time_signature, 4, 2, 24, 8
1, 94080, Tempo, 486145
1, 94464, Tempo, 367220
1, 95613, Tempo, 486145
1, 95616, Time_signature, 3, 2, 24, 8
1, 95997, Tempo, 367220
1, 96765, Tempo, 486145
1, 97149, Tempo, 363592
1, 97917, Tempo, 486145
1, 98301, Tempo, 376601
1, 99068, Tempo, 486145
1, 99452, Tempo, 378549
1, 100220, Tempo, 486145
1, 100604, Tempo, 378549
1, 101372, Tempo, 396930
1, 101756, Tempo, 378549
1, 102524, Tempo, 486145
1, 102908, Tempo, 434436
1, 103676, Tempo, 596540
1, 104060, Tempo, 378549
1, 104828, Tempo, 486145
1, 105212, Tempo, 372810
1, 105980, Tempo, 486145
