0, 0, Header, 1, 3, 360
1, 0, Start_track
1, 0, Title_t, "Oriental Dance for 'Cello and Piano Op 2 No 1"
1, 0, Copyright_t, "Copyright (C) "
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 800000
1, 7380, Tempo, 800000
1, 7443, Tempo, 812018
1, 7507, Tempo, 824516
1, 7570, Tempo, 837287
1, 7633, Tempo, 850461
1, 7697, Tempo, 864180
1, 7760, Tempo, 878220
1, 7823, Tempo, 892724
1, 7886, Tempo, 907853
1, 7950, Tempo, 923361
1, 8013, Tempo, 939408
1, 8076, Tempo, 956175
1, 8139, Tempo, 973394
1, 8203, Tempo, 991244
1, 8266, Tempo, 1009931
1, 8329, Tempo, 1029160
1, 8393, Tempo, 1049134
1, 8460, Tempo, 1071429
1, 8640, Tempo, 800000
1, 28800, Tempo, 800000
1, 28852, Tempo, 811908
1, 28904, Tempo, 824176
1, 28956, Tempo, 836820
1, 29008, Tempo, 849738
1, 29060, Tempo, 863185
1, 29112, Tempo, 877065
1, 29164, Tempo, 891398
1, 29216, Tempo, 906208
1, 29268, Tempo, 921517
1, 29321, Tempo, 937207
1, 29372, Tempo, 953592
1, 29424, Tempo, 970560
1, 29477, Tempo, 988142
1, 29529, Tempo, 1006374
1, 29580, Tempo, 1025290
1, 29633, Tempo, 1044750
1, 29700, Tempo, 1071429
1, 30240, Tempo, 800000
1, 40860, Tempo, 800000
1, 40902, Tempo, 812018
1, 40944, Tempo, 824516
1, 40987, Tempo, 837287
1, 41029, Tempo, 850461
1, 41071, Tempo, 864180
1, 41113, Tempo, 878220
1, 41156, Tempo, 892724
1, 41198, Tempo, 907853
1, 41240, Tempo, 923361
1, 41282, Tempo, 939408
1, 41324, Tempo, 956175
1, 41366, Tempo, 973394
1, 41409, Tempo, 991244
1, 41451, Tempo, 1009931
1, 41493, Tempo, 1029160
1, 41535, Tempo, 1049134
1, 41580, Tempo, 1071429
1, 41760, Tempo, 800000
1, 53280, Tempo, 500000
1, 70560, Tempo, 521739
1, 72000, Tempo, 545455
1, 73440, Tempo, 571429
1, 74880, Tempo, 571429
1, 74911, Tempo, 579990
1, 74942, Tempo, 588755
1, 74973, Tempo, 597848
1, 75004, Tempo, 607226
1, 75035, Tempo, 616840
1, 75066, Tempo, 626828
1, 75097, Tempo, 637146
1, 75128, Tempo, 647738
1, 75159, Tempo, 658762
1, 75189, Tempo, 670166
1, 75221, Tempo, 681973
1, 75251, Tempo, 694123
1, 75282, Tempo, 706797
1, 75313, Tempo, 719942
1, 75344, Tempo, 733496
1, 75375, Tempo, 747664
1, 75420, Tempo, 769231
1, 75600, Tempo, 769231
1, 75631, Tempo, 780742
1, 75662, Tempo, 792498
1, 75693, Tempo, 804721
1, 75724, Tempo, 817216
1, 75755, Tempo, 830220
1, 75786, Tempo, 843526
1, 75817, Tempo, 857388
1, 75848, Tempo, 871713
1, 75879, Tempo, 886394
1, 75909, Tempo, 901713
1, 75941, Tempo, 917431
1, 75971, Tempo, 933852
1, 76002, Tempo, 950872
1, 76033, Tempo, 968367
1, 76064, Tempo, 986680
1, 76095, Tempo, 1005530
1, 76140, Tempo, 1034483
1, 76320, Tempo, 800000
1, 76357, Tempo, 811908
1, 76393, Tempo, 824289
1, 76430, Tempo, 836937
1, 76466, Tempo, 849979
1, 76503, Tempo, 863434
1, 76539, Tempo, 877450
1, 76576, Tempo, 891795
1, 76613, Tempo, 906618
1, 76649, Tempo, 921942
1, 76686, Tempo, 937940
1, 76722, Tempo, 954350
1, 76759, Tempo, 971345
1, 76796, Tempo, 988957
1, 76832, Tempo, 1007388
1, 76869, Tempo, 1026343
1, 76905, Tempo, 1046025
1, 76950, Tempo, 1071429
1, 77670, Tempo, 5000000
1, 77760, Tempo, 1395349
1, 77850, Tempo, 800000
1, 108360, Tempo, 800000
1, 108419, Tempo, 811908
1, 108478, Tempo, 824176
1, 108537, Tempo, 836820
1, 108596, Tempo, 849858
1, 108656, Tempo, 863309
1, 108714, Tempo, 877193
1, 108774, Tempo, 891530
1, 108833, Tempo, 906481
1, 108892, Tempo, 921801
1, 108951, Tempo, 937647
1, 109010, Tempo, 954047
1, 109069, Tempo, 971031
1, 109128, Tempo, 988631
1, 109187, Tempo, 1006880
1, 109246, Tempo, 1025816
1, 109305, Tempo, 1045478
1, 109380, Tempo, 1071429
1, 109440, Tempo, 800000
1, 109524, Tempo, 812018
1, 109609, Tempo, 824516
1, 109693, Tempo, 837287
1, 109778, Tempo, 850461
1, 109862, Tempo, 864180
1, 109946, Tempo, 878220
1, 110031, Tempo, 892724
1, 110115, Tempo, 907853
1, 110199, Tempo, 923361
1, 110284, Tempo, 939408
1, 110368, Tempo, 956175
1, 110453, Tempo, 973394
1, 110537, Tempo, 991244
1, 110621, Tempo, 1009931
1, 110706, Tempo, 1029160
1, 110790, Tempo, 1049134
1, 110880, Tempo, 1071429
1, 110903, Tempo, 1088534
1, 110925, Tempo, 1106195
1, 110948, Tempo, 1124438
1, 110970, Tempo, 1143075
1, 110993, Tempo, 1162565
1, 111015, Tempo, 1182732
1, 111038, Tempo, 1203611
1, 111060, Tempo, 1225240
1, 111083, Tempo, 1247661
