0, 0, Header, 1, 2, 360
1, 0, Start_track
1, 0, Title_t, "3 Russian Folksongs Op 41 - I"
1, 0, Copyright_t, "Copyright (C) "
1, 0, Time_signature, 2, 2, 24, 8
1, 0, Key_signature, 2, "major"
1, 0, Tempo, 5000000
1, 90, Tempo, 600000
1, 720, Tempo, 5000000
1, 810, Tempo, 600000
1, 1350, Tempo, 5000000
1, 1440, Tempo, 5000000
1, 1530, Tempo, 600000
1, 2790, Tempo, 5000000
1, 2880, Tempo, 600000
1, 59040, Tempo, 521739
1, 59145, Tempo, 529568
1, 59251, Tempo, 537634
1, 59357, Tempo, 545951
1, 59462, Tempo, 554529
1, 59567, Tempo, 563380
1, 59778, Tempo, 581903
1, 59884, Tempo, 591658
1, 59989, Tempo, 601745
1, 60095, Tempo, 612182
1, 60200, Tempo, 622988
1, 60306, Tempo, 634182
1, 60517, Tempo, 657823
1, 60622, Tempo, 670316
1, 60728, Tempo, 683293
1, 60840, Tempo, 697674
1, 61200, Tempo, 521739
1, 111600, Tempo, 521739
1, 111642, Tempo, 529568
1, 111684, Tempo, 537634
1, 111727, Tempo, 546001
1, 111769, Tempo, 554580
1, 111811, Tempo, 563433
1, 111853, Tempo, 572628
1, 111896, Tempo, 582072
1, 111938, Tempo, 591833
1, 111980, Tempo, 601926
1, 112022, Tempo, 612432
1, 112064, Tempo, 623247
1, 112106, Tempo, 634451
1, 112149, Tempo, 646064
1, 112191, Tempo, 658183
1, 112233, Tempo, 670691
1, 112275, Tempo, 683683
1, 112319, Tempo, 697674
1, 112320, Tempo, 697674
1, 112351, Tempo, 708048
1, 112382, Tempo, 718735
1, 112413, Tempo, 729749
1, 112444, Tempo, 741107
1, 112475, Tempo, 752823
1, 112506, Tempo, 764916
1, 112537, Tempo, 777403
1, 112568, Tempo, 790306
1, 112599, Tempo, 803643
1, 112629, Tempo, 817439
1, 112661, Tempo, 831716
1, 112691, Tempo, 846501
1, 112722, Tempo, 861945
1, 112753, Tempo, 877835
1, 112784, Tempo, 894321
1, 112815, Tempo, 911439
1, 112860, Tempo, 937500
1, 113040, Tempo, 545455
1, 120960, Tempo, 545455
1, 120990, Tempo, 553710
1, 121019, Tempo, 562219
1, 121049, Tempo, 571048
1, 121078, Tempo, 580102
1, 121108, Tempo, 589449
1, 121137, Tempo, 599101
1, 121167, Tempo, 609137
1, 121196, Tempo, 619451
1, 121226, Tempo, 630120
1, 121256, Tempo, 641163
1, 121285, Tempo, 652671
1, 121314, Tempo, 664525
1, 121344, Tempo, 676819
1, 121374, Tempo, 689576
1, 121403, Tempo, 702905
1, 121433, Tempo, 716675
1, 121464, Tempo, 731707
1, 121680, Tempo, 750000
1, 123750, Tempo, 5000000
1, 123795, Tempo, 3750000
1, 123840, Tempo, 750000
1, 124200, Tempo, 750000
1, 124252, Tempo, 761035
1, 124304, Tempo, 772300
1, 124356, Tempo, 784006
1, 124408, Tempo, 795967
1, 124460, Tempo, 808407
1, 124564, Tempo, 834376
1, 124616, Tempo, 848057
1, 124668, Tempo, 862193
1, 124721, Tempo, 876680
1, 124772, Tempo, 891795
1, 124824, Tempo, 907304
1, 124877, Tempo, 923503
1, 124929, Tempo, 940291
1, 124980, Tempo, 957549
1, 125033, Tempo, 975610
1, 125100, Tempo, 1000000
1, 126000, Tempo, 545455
1, 126720, Tempo, 545455
1, 126768, Tempo, 553557
1, 126816, Tempo, 561903
1, 126864, Tempo, 570505
1, 126911, Tempo, 579374
1, 126959, Tempo, 588524
1, 127007, Tempo, 597967
1, 127055, Tempo, 607780
1, 127103, Tempo, 617856
1, 127151, Tempo, 628272
1, 127198, Tempo, 639046
1, 127246, Tempo, 650195
1, 127294, Tempo, 661740
1, 127342, Tempo, 673703
1, 127389, Tempo, 686106
1, 127485, Tempo, 712335
1, 127551, Tempo, 731707
1, 128160, Tempo, 545455
1, 129641, Tempo, 553710
1, 129683, Tempo, 562219
1, 129725, Tempo, 570994
1, 129767, Tempo, 580046
1, 129810, Tempo, 589391
1, 129852, Tempo, 599042
1, 129894, Tempo, 609013
1, 129936, Tempo, 619323
1, 129978, Tempo, 630054
1, 130020, Tempo, 641094
1, 130063, Tempo, 652529
1, 130105, Tempo, 664378
1, 130147, Tempo, 676666
1, 130189, Tempo, 689417
1, 130232, Tempo, 702658
1, 130274, Tempo, 716418
1, 130319, Tempo, 731707
1, 130319, End_track
2, 0, Start_track
2, 0, Title_t, "Piano"
2, 0, Program_c, 0, 0
2, 0, Control_c, 0, 7, 105
2, 0, Control_c, 0, 10, 63
2, 0, Control_c, 0, 91, 37
2, 0, Control_c, 0, 121, 0
2, 0, Control_c, 0, 64, 0
2, 0, Control_c, 0, 121, 0
2, 0, Control_c, 0, 64, 0
2, 0, Control_c, 0, 91, 37
2, 0, Control_c, 0, 10, 51
2, 0, Control_c, 0, 7, 100
2, 0, Control_c, 0, 7, 100
2, 0, Control_c, 0, 10, 51
2, 0, Control_c, 0, 91, 48
2, 0, Control_c, 0, 64, 0
2, 0, Control_c, 0, 64, 0
2, 0, Note_on_c, 0, 74, 56
2, 0, Note_on_c, 0, 78, 56
2, 720, Note_on_c, 0, 67, 57
2, 720, Note_on_c, 0, 71, 57
2, 1440, Note_on_c, 0, 67, 0
2, 1440, Note_on_c, 0, 74, 0
2, 1440, Note_on_c, 0, 78, 0
2, 1440, Note_on_c, 0, 67, 46
2, 1440, Note_on_c, 0, 63, 46
2, 2160, Note_on_c, 0, 67, 0
2, 2160, Note_on_c, 0, 71, 0
2, 2160, Note_on_c, 0, 58, 47
