0, 0, Header, 1, 2, 360
1, 0, Start_track
1, 0, Title_t, "The Bells  IV"
1, 0, Copyright_t, "Copyright (C) "
1, 0, Text_t, "Rach,aminoff\012"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 4, "major"
1, 0, Tempo, 1333333
1, 5400, Tempo, 1333333
1, 5423, Tempo, 1371429
1, 5445, Tempo, 1412097
1, 5468, Tempo, 1454898
1, 5490, Tempo, 1500750
1, 5513, Tempo, 1549187
1, 5535, Tempo, 1601281
1, 5558, Tempo, 1656543
1, 5580, Tempo, 1716247
1, 5615, Tempo, 1818182
1, 5760, Tempo, 1333333
1, 10080, Time_signature, 2, 2, 24, 8
1, 10800, Time_signature, 4, 2, 24, 8
1, 16920, Tempo, 1333333
1, 16943, Tempo, 1361779
1, 16965, Tempo, 1391466
1, 16988, Tempo, 1422475
1, 17010, Tempo, 1454898
1, 17033, Tempo, 1489203
1, 17055, Tempo, 1524778
1, 17078, Tempo, 1562093
1, 17100, Tempo, 1601281
1, 17123, Tempo, 1642486
1, 17145, Tempo, 1685867
1, 17168, Tempo, 1731602
1, 17207, Tempo, 1818182
1, 17280, Tempo, 1333333
1, 18000, Tempo, 1333333
1, 23400, Tempo, 1333333
1, 23423, Tempo, 1361779
1, 23445, Tempo, 1391466
1, 23468, Tempo, 1422475
1, 23490, Tempo, 1454898
1, 23513, Tempo, 1489203
1, 23535, Tempo, 1524778
1, 23558, Tempo, 1562093
1, 23580, Tempo, 1601281
1, 23603, Tempo, 1642486
1, 23625, Tempo, 1685867
1, 23648, Tempo, 1731602
1, 23687, Tempo, 1818182
1, 23760, Time_signature, 2, 2, 24, 8
1, 23760, Tempo, 1333333
1, 24480, Time_signature, 4, 2, 24, 8
1, 48960, Time_signature, 3, 2, 24, 8
1, 52200, Time_signature, 4, 2, 24, 8
1, 56520, Time_signature, 2, 2, 24, 8
1, 57240, Time_signature, 4, 2, 24, 8
1, 59580, Tempo, 1333333
1, 59603, Tempo, 1355932
1, 59625, Tempo, 1379310
1, 59648, Tempo, 1403509
1, 59670, Tempo, 1428571
1, 59693, Tempo, 1454545
1, 59715, Tempo, 1481481
1, 59738, Tempo, 1509434
1, 59760, Tempo, 1538462
1, 59783, Tempo, 1568627
1, 59805, Tempo, 1600000
1, 59828, Tempo, 1632653
1, 59850, Tempo, 1666667
1, 59873, Tempo, 1702128
1, 59895, Tempo, 1739130
1, 59918, Tempo, 1777778
1, 59940, Tempo, 1818182
1, 60120, Tempo, 1333333
1, 61560, Time_signature, 2, 2, 24, 8
1, 62280, Time_signature, 4, 2, 24, 8
1, 66060, Tempo, 1250000
1, 66420, Tempo, 1153846
1, 66600, Tempo, 1090909
1, 83880, Tempo, 1090909
1, 83953, Tempo, 1107215
1, 84026, Tempo, 1124016
1, 84099, Tempo, 1141553
1, 84173, Tempo, 1159420
1, 84246, Tempo, 1177856
1, 84319, Tempo, 1196888
1, 84392, Tempo, 1216792
1, 84465, Tempo, 1237113
1, 84538, Tempo, 1258125
1, 84611, Tempo, 1279863
1, 84684, Tempo, 1302649
1, 84758, Tempo, 1325967
1, 84831, Tempo, 1350135
1, 84904, Tempo, 1375201
1, 84977, Tempo, 1401542
1, 85050, Tempo, 1428571
1, 85140, Tempo, 1463415
1, 85320, Tempo, 1090909
1, 95400, Key_signature, 0, "major"
1, 95400, Tempo, 857143
1, 102600, Time_signature, 2, 2, 24, 8
1, 103320, Time_signature, 4, 2, 24, 8
1, 120600, Tempo, 857143
1, 120680, Tempo, 841043
1, 120761, Tempo, 825650
1, 120840, Tempo, 810701
1, 120921, Tempo, 796284
1, 121001, Tempo, 782473
1, 121081, Tempo, 769034
1, 121161, Tempo, 756144
1, 121241, Tempo, 743587
1, 121322, Tempo, 731440
1, 121402, Tempo, 719770
1, 121482, Tempo, 708383
1, 121562, Tempo, 697350
1, 121642, Tempo, 686735
1, 121722, Tempo, 676361
1, 121802, Tempo, 666297
1, 121883, Tempo, 656599
1, 121980, Tempo, 645161
1, 122040, Tempo, 666667
1, 127800, Tempo, 333333
1, 175320, Tempo, 333333
1, 175552, Tempo, 338295
1, 175784, Tempo, 343387
1, 176016, Tempo, 348655
1, 176248, Tempo, 354087
1, 176480, Tempo, 359669
1, 176944, Tempo, 371425
1, 177176, Tempo, 377572
1, 177408, Tempo, 383951
1, 177641, Tempo, 390549
1, 177872, Tempo, 397351
1, 178337, Tempo, 411749
1, 178569, Tempo, 419317
1, 178800, Tempo, 427198
1, 179033, Tempo, 435382
1, 179280, Tempo, 444444
1, 179640, Tempo, 1000000
1, 189720, Tempo, 1000000
1, 189883, Tempo, 1014885
1, 190046, Tempo, 1030220
1, 190209, Tempo, 1045843
1, 190373, Tempo, 1062135
1, 190536, Tempo, 1078943
1, 190699, Tempo, 1096291
1, 190862, Tempo, 1114206
1, 191188, Tempo, 1151631
1, 191351, Tempo, 1171417
1, 191514, Tempo, 1191895
1, 191678, Tempo, 1212856
1, 191841, Tempo, 1234822
1, 192004, Tempo, 1257598
1, 192167, Tempo, 1281230
1, 192330, Tempo, 1305767
1, 192507, Tempo, 1333333
1, 192600, Key_signature, 4, "major"
1, 192600, Tempo, 1333333
1, 204300, Tempo, 1333333
1, 204363, Tempo, 1354402
1, 204427, Tempo, 1376462
1, 204490, Tempo, 1398927
1, 204553, Tempo, 1422138
1, 204617, Tempo, 1446480
1, 204680, Tempo, 1471309
1, 204743, Tempo, 1497006
1, 204806, Tempo, 1523616
1, 204870, Tempo, 1551590
1, 204933, Tempo, 1580195
1, 204996, Tempo, 1609874
1, 205059, Tempo, 1641138
1, 205123, Tempo, 1673173
1, 205186, Tempo, 1706485
1, 205249, Tempo, 1741655
1, 205313, Tempo, 1777778
1, 205380, Tempo, 1818182
1, 205560, Key_signature, -5, "major"
1, 205560, Tempo, 1333333
1, 219240, Tempo, 1818182
1, 219263, Tempo, 1428571
1, 219277, Tempo, 1847291
1, 219285, Tempo, 1538462
1, 219308, Tempo, 1666667
1, 219313, Tempo, 1877347
1, 219330, Tempo, 1818182
1, 219350, Tempo, 1909004
1, 219386, Tempo, 1941119
1, 219423, Tempo, 1974334
1, 219459, Tempo, 2008704
1, 219496, Tempo, 2044990
1, 219533, Tempo, 2081888
1, 219569, Tempo, 2120141
1, 219606, Tempo, 2159827
1, 219642, Tempo, 2201835
1, 219679, Tempo, 2244669
1, 219716, Tempo, 2289203
1, 219752, Tempo, 2335539
1, 219789, Tempo, 2383790
1, 219825, Tempo, 2435065
1, 219870, Tempo, 2500000
1, 221310, Tempo, 5000000
1, 221400, Tempo, 2500000
1, 221400, End_track
2, 0, Start_track
2, 0, Title_t, "Piano"
2, 0, Program_c, 0, 0
2, 0, Control_c, 0, 7, 100
2, 0, Control_c, 0, 10, 64
2, 0, Control_c, 0, 91, 48
2, 0, Control_c, 0, 121, 0
2, 0, Control_c, 0, 64, 0
2, 0, Control_c, 0, 121, 0
2, 0, Control_c, 0, 64, 0
2, 0, Control_c, 0, 91, 48
2, 0, Control_c, 0, 10, 51
2, 0, Control_c, 0, 7, 100
2, 0, Note_on_c, 0, 37, 50
2, 21, Note_on_c, 0, 44, 50
2, 42, Note_on_c, 0, 49, 50
2, 63, Note_on_c, 0, 56, 50
2, 180, Note_on_c, 0, 68, 49
2, 180, Note_on_c, 0, 73, 49
2, 180, Note_on_c, 0, 80, 49
2, 360, Note_on_c, 0, 56, 0
2, 360, Note_on_c, 0, 49, 0
2, 360, Note_on_c, 0, 37, 0
2, 360, Note_on_c, 0, 44, 0
2, 360, Note_on_c, 0, 45, 47
2, 381, Note_on_c, 0, 52, 47
2, 402, Note_on_c, 0, 57, 47
2, 423, Note_on_c, 0, 64, 47
2, 540, Note_on_c, 0, 80, 0
2, 540, Note_on_c, 0, 73, 0
2, 540, Note_on_c, 0, 68, 0
2, 540, Note_on_c, 0, 61, 46
2, 540, Note_on_c, 0, 68, 46
2, 540, Note_on_c, 0, 73, 46
2, 720, Note_on_c, 0, 52, 0
2, 720, Note_on_c, 0, 64, 0
2, 720, Note_on_c, 0, 45, 0
2, 720, Note_on_c, 0, 57, 0
2, 720, Note_on_c, 0, 37, 44
2, 741, Note_on_c, 0, 44, 44
2, 762, Note_on_c, 0, 49, 44
2, 783, Note_on_c, 0, 56, 43
2, 900, Note_on_c, 0, 73, 0
2, 900, Note_on_c, 0, 68, 0
2, 900, Note_on_c, 0, 61, 0
2, 900, Note_on_c, 0, 68, 42
2, 900, Note_on_c, 0, 73, 42
2, 900, Note_on_c, 0, 80, 42
2, 1080, Note_on_c, 0, 44, 0
2, 1080, Note_on_c, 0, 56, 0
2, 1080, Note_on_c, 0, 37, 0
2, 1080, Note_on_c, 0, 49, 0
2, 1080, Note_on_c, 0, 45, 41
2, 1101, Note_on_c, 0, 52, 41
2, 1122, Note_on_c, 0, 57, 40
2, 1143, Note_on_c, 0, 64, 40
2, 1260, Note_on_c, 0, 80, 0
2, 1260, Note_on_c, 0, 73, 0
2, 1260, Note_on_c, 0, 68, 0
2, 1260, Note_on_c, 0, 61, 39
2, 1260, Note_on_c, 0, 68, 39
2, 1260, Note_on_c, 0, 73, 39
2, 1440, Note_on_c, 0, 52, 0
2, 1440, Note_on_c, 0, 64, 0
2, 1440, Note_on_c, 0, 45, 0
