0, 0, Header, 1, 4, 384
1, 0, Start_track
1, 0, Title_t, "untitled"
1, 0, Sequencer_specific, 3, 0, 0, 65
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 413793
1, 0, Marker_t, "1st Mov."
1, 4944, Tempo, 400000
1, 24156, Tempo, 375000
1, 37536, Tempo, 472441
1, 47300, Tempo, 454545
1, 57456, Tempo, 447761
1, 72632, Tempo, 545455
1, 77584, Tempo, 454545
1, 88116, Tempo, 472441
1, 91948, Tempo, 500000
1, 98796, Tempo, 468750
1, 112016, Tempo, 444444
1, 114400, Tempo, 333333
1, 115140, Tempo, 363636
1, 119844, Tempo, 375000
1, 127428, Tempo, 400000
1, 145920, Tempo, 400000
1, 145984, Tempo, 402685
1, 146048, Tempo, 405405
1, 146112, Tempo, 408163
1, 146176, Tempo, 410959
1, 146240, Tempo, 413793
1, 146304, Tempo, 416667
1, 146368, Tempo, 419580
1, 146432, Tempo, 422535
1, 146496, Tempo, 425532
1, 146560, Tempo, 428571
1, 146624, Tempo, 431655
1, 146688, Tempo, 434783
1, 146752, Tempo, 437956
1, 146816, Tempo, 441176
1, 146880, Tempo, 444444
1, 147992, Tempo, 333333
1, 148732, Tempo, 363636
1, 153444, Tempo, 375000
1, 158440, Tempo, 500000
1, 160112, Tempo, 468750
1, 162516, Tempo, 500000
1, 166764, Tempo, 571429
1, 168192, Tempo, 545455
1, 171068, Tempo, 571429
1, 171604, Tempo, 618557
1, 172136, Tempo, 550459
1, 184136, Tempo, 545455
1, 189808, Tempo, 413793
1, 210432, Tempo, 413793
1, 210616, Tempo, 416667
1, 210800, Tempo, 419580
1, 210896, Tempo, 416667
1, 210984, Tempo, 422535
1, 211168, Tempo, 425532
1, 211352, Tempo, 428571
1, 211360, Tempo, 419580
1, 211536, Tempo, 431655
1, 211824, Tempo, 422535
1, 212288, Tempo, 425532
1, 212752, Tempo, 428571
1, 213216, Tempo, 431655
1, 213680, Tempo, 434783
1, 214144, Tempo, 437956
1, 214608, Tempo, 441176
1, 215072, Tempo, 444444
1, 216692, Tempo, 437956
1, 273948, Tempo, 545455
1, 293564, Tempo, 480000
1, 302268, Tempo, 500000
1, 315116, Tempo, 461538
1, 316544, Tempo, 480000
1, 329916, Tempo, 428571
1, 339456, Tempo, 428571
1, 339640, Tempo, 431655
1, 339824, Tempo, 434783
1, 340008, Tempo, 437956
1, 340192, Tempo, 441176
1, 340376, Tempo, 444444
1, 340560, Tempo, 447761
1, 340744, Tempo, 451128
1, 340928, Tempo, 454545
1, 341112, Tempo, 458015
1, 341296, Tempo, 461538
1, 341480, Tempo, 465116
1, 341664, Tempo, 468750
1, 341848, Tempo, 472441
1, 342032, Tempo, 476190
1, 342216, Tempo, 480000
1, 342400, Tempo, 483871
1, 342584, Tempo, 487805
1, 342768, Tempo, 491803
1, 342952, Tempo, 495868
1, 343136, Tempo, 500000
1, 343644, Tempo, 400000
1, 362820, Tempo, 387097
1, 376116, Tempo, 451128
1, 420220, Tempo, 472441
1, 449596, Tempo, 352941
1, 455048, Tempo, 375000
1, 471476, Tempo, 387097
1, 483228, Tempo, 342857
1, 488688, Tempo, 375000
1, 493352, Tempo, 472441
1, 505188, Tempo, 521739
1, 523024, Tempo, 408163
1, 524592, Tempo, 428571
1, 528232, Tempo, 408163
1, 545696, Tempo, 461538
1, 578700, Tempo, 444444
1, 580028, Tempo, 434783
1, 582052, Tempo, 422535
1, 591360, Tempo, 422535
1, 591420, Tempo, 410959
1, 591444, Tempo, 425532
1, 591480, Tempo, 413793
1, 591528, Tempo, 428571
1, 591540, Tempo, 416667
1, 591600, Tempo, 419580
1, 591612, Tempo, 431655
1, 591660, Tempo, 422535
1, 591696, Tempo, 434783
1, 591720, Tempo, 425532
1, 591780, Tempo, 437956
1, 591840, Tempo, 431655
1, 591864, Tempo, 441176
1, 591900, Tempo, 434783
1, 591948, Tempo, 444444
1, 591960, Tempo, 437956
1, 592020, Tempo, 441176
1, 592032, Tempo, 447761
1, 592080, Tempo, 444444
1, 592116, Tempo, 451128
1, 592140, Tempo, 447761
1, 592200, Tempo, 454545
1, 592260, Tempo, 454545
1, 592284, Tempo, 458015
1, 592368, Tempo, 461538
1, 592452, Tempo, 465116
1, 592536, Tempo, 468750
1, 592620, Tempo, 472441
1, 593720, Tempo, 472441
1, 607628, Tempo, 500000
1, 626092, Tempo, 428571
1, 689664, Tempo, 434783
1, 689664, Marker_t, "2nd Mov."
1, 889604, Tempo, 428571
1, 900096, Marker_t, "3rd Mov."
1, 902756, Tempo, 422535
1, 925716, Tempo, 461538
1, 926336, Tempo, 422535
1, 928784, Tempo, 444444
