0, 0, Header, 1, 5, 480
1, 0, Start_track
1, 0, Title_t, "untitled"
1, 0, Time_signature, 3, 3, 12, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 600000
1, 0, Sequencer_specific, 13, 5, 15, 28, 50, 48, 48, 56, 46, 48, 49, 46, 48, 49
1, 0, Sequencer_specific, 10, 5, 15, 18, 0, 0, 127, 127, 0, 127, 1
1, 0, Marker_t, "Untitled"
1, 0, Marker_t, "Beethoven"
1, 480, Tempo, 1428571
1, 660, Tempo, 1500000
1, 720, Tempo, 1428571
1, 720, Marker_t, "Piano Sonata No.12 "
1, 1380, Tempo, 1500000
1, 1440, Tempo, 1428571
1, 2160, Marker_t, "hisamori@bekkoame.or.jp"
1, 2827, Tempo, 1500000
1, 3234, Tempo, 1764706
1, 3306, Tempo, 1428571
1, 3600, Marker_t, "Mail in English Only "
1, 4980, Tempo, 1500000
1, 5040, Tempo, 1428571
1, 5040, Marker_t, "Jan.1998,  Ver.1"
1, 5707, Tempo, 1578947
1, 6120, Tempo, 1666667
1, 6240, Tempo, 1428571
1, 6480, Marker_t, "Thanks!"
1, 7140, Tempo, 1500000
1, 7200, Tempo, 1428571
1, 8580, Tempo, 1500000
1, 9000, Tempo, 1578947
1, 9078, Tempo, 1428571
1, 10680, Tempo, 1500000
1, 11460, Tempo, 1578947
1, 11760, Tempo, 1764706
1, 11880, Tempo, 1818182
1, 11993, Tempo, 1428571
1, 13380, Tempo, 1666667
1, 13440, Tempo, 1428571
1, 14820, Tempo, 1578947
1, 14880, Tempo, 1428571
1, 17220, Tempo, 1578947
1, 17240, Tempo, 1500000
1, 17280, Tempo, 1428571
1, 18660, Tempo, 1578947
1, 18680, Tempo, 1500000
1, 18720, Tempo, 1463415
1, 19132, Tempo, 1666667
1, 19195, Tempo, 1935484
1, 19440, Tempo, 1428571
1, 20100, Tempo, 1500000
1, 20160, Tempo, 1428571
1, 21540, Tempo, 1500000
1, 21966, Tempo, 1666667
1, 22038, Tempo, 1428571
1, 23640, Tempo, 1500000
1, 23700, Tempo, 1500000
1, 23940, Tempo, 1578947
1, 24225, Tempo, 1818182
1, 24480, Tempo, 1935484
1, 24960, Tempo, 789474
1, 25680, Tempo, 1111111
1, 25920, Tempo, 1071429
1, 26100, Tempo, 1111111
1, 26160, Tempo, 1071429
1, 26820, Tempo, 1111111
1, 26880, Tempo, 1071429
1, 27540, Tempo, 1111111
1, 27600, Tempo, 1071429
1, 28020, Tempo, 1111111
1, 28432, Tempo, 1132075
1, 28500, Tempo, 1071429
1, 28980, Tempo, 1111111
1, 29040, Tempo, 1071429
1, 29700, Tempo, 1111111
1, 29760, Tempo, 1071429
1, 30180, Tempo, 1111111
1, 30240, Tempo, 1071429
1, 30900, Tempo, 1132075
1, 31320, Tempo, 1224490
1, 31440, Tempo, 1111111
1, 31680, Tempo, 1071429
1, 31860, Tempo, 1111111
1, 31920, Tempo, 1071429
1, 32580, Tempo, 1111111
1, 32640, Tempo, 1071429
1, 33300, Tempo, 1111111
1, 33360, Tempo, 1071429
1, 33780, Tempo, 1132075
1, 33840, Tempo, 1111111
1, 34192, Tempo, 1132075
1, 34260, Tempo, 1071429
1, 34740, Tempo, 1111111
1, 34800, Tempo, 1071429
1, 35460, Tempo, 1132075
1, 35520, Tempo, 1071429
1, 35940, Tempo, 1111111
1, 36000, Tempo, 1071429
1, 36540, Tempo, 1111111
1, 37080, Tempo, 1276596
1, 37200, Tempo, 1071429
1, 37380, Tempo, 1111111
1, 37440, Tempo, 1071429
1, 37620, Tempo, 1111111
1, 37680, Tempo, 1071429
1, 38820, Tempo, 1111111
1, 38880, Tempo, 1071429
1, 39060, Tempo, 1111111
1, 39120, Tempo, 1071429
1, 40155, Tempo, 1176471
1, 40260, Tempo, 1111111
1, 40320, Tempo, 1071429
1, 41700, Tempo, 1111111
1, 41760, Tempo, 1071429
1, 42180, Tempo, 1111111
1, 42240, Tempo, 1071429
1, 42420, Tempo, 1111111
1, 42480, Tempo, 1071429
1, 42900, Tempo, 1111111
1, 42960, Tempo, 1071429
1, 43140, Tempo, 1111111
1, 43200, Tempo, 1071429
1, 43620, Tempo, 1111111
1, 43680, Tempo, 1071429
1, 44100, Tempo, 1111111
1, 44340, Tempo, 1176471
1, 44482, Tempo, 1333333
1, 44580, Tempo, 2068966
1, 44640, Tempo, 1071429
1, 44820, Tempo, 1111111
1, 44880, Tempo, 1071429
1, 45540, Tempo, 1111111
1, 45600, Tempo, 1071429
