0, 0, Header, 0, 1, 480
1, 0, Start_track
1, 0, Title_t, "Etüde Opus 10 No. 5"
1, 0, Copyright_t, "Copyright © 2006 von Bernd Krüger. "
1, 0, Text_t, "Frediric Chopin"
1, 0, Text_t, "Allegro maestoso"
1, 0, Text_t, "Dauer: 1:31 Minuten\012"
1, 0, Text_t, "Fertiggestellt am 9.6.2006\012"
1, 0, Time_signature, 3, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 437956
1, 0, Marker_t, "Allegro maestoso"
1, 0, Program_c, 0, 0
1, 0, Control_c, 0, 7, 100
1, 0, Control_c, 0, 10, 64
1, 0, Note_on_c, 0, 60, 69
1, 0, Note_on_c, 0, 55, 69
1, 0, Note_on_c, 0, 64, 79
1, 0, Text_t, "bdca426d104a26ac9dcb070447587523"
1, 0, Control_c, 0, 91, 127
1, 0, Program_c, 0, 0
1, 0, Control_c, 0, 7, 100
1, 0, Control_c, 0, 10, 64
1, 0, Control_c, 0, 64, 127
1, 0, Note_on_c, 0, 36, 77
1, 0, Note_on_c, 0, 24, 73
1, 120, Tempo, 382166
1, 120, Note_on_c, 0, 36, 0
1, 120, Note_on_c, 0, 100, 66
1, 120, Note_on_c, 0, 36, 59
1, 240, Note_on_c, 0, 100, 0
1, 240, Note_on_c, 0, 96, 63
1, 240, Note_on_c, 0, 43, 62
1, 360, Note_on_c, 0, 43, 0
1, 360, Note_on_c, 0, 96, 0
1, 360, Note_on_c, 0, 91, 60
1, 360, Note_on_c, 0, 48, 59
1, 480, Tempo, 368098
1, 480, Note_on_c, 0, 48, 0
1, 480, Note_on_c, 0, 91, 0
1, 480, Note_on_c, 0, 84, 66
1, 480, Note_on_c, 0, 52, 70
1, 528, Tempo, 368098
1, 600, Note_on_c, 0, 52, 0
1, 600, Note_on_c, 0, 84, 0
1, 600, Note_on_c, 0, 88, 56
1, 600, Note_on_c, 0, 48, 59
1, 720, Note_on_c, 0, 48, 0
1, 720, Note_on_c, 0, 88, 0
1, 720, Note_on_c, 0, 84, 60
1, 720, Note_on_c, 0, 55, 62
1, 840, Note_on_c, 0, 55, 0
1, 840, Note_on_c, 0, 84, 0
